from_type;from_id;from_name;line_id;line_name;to_type;to_id;to_name;position_average;position;position_max;equipment_type
stop_point;463050;Porte Dorée;C01378;8;access_point;50148208;95 Boulevard Poniatowski;Arrière;5;5;
stop_point;463015;Maisons-Alfort - Les Juilliottes;C01378;8;access_point;50148227;249 avenue du Général Leclerc;Avant;1;5;
stop_point;22212;Créteil - Université;C01378;8;access_point;50148231;Route de Choisy;Arrière;5;5;
stop_point;463056;Créteil - Préfecture;C01378;8;access_point;50148232;Centre Commercial Créteil-Soleil;Arrière;4;5;
stop_point;463233;Pont de Sèvres;C01379;9;access_point;50148235;122 avenue du Général Leclerc;Arrière;5;5;
stop_point;463259;Porte de Saint-Cloud;C01379;9;access_point;50148253;Place de la Porte de Saint-Cloud;Arrière;4;5;
stop_point;21924;Miromesnil;C01379;9;access_point;50148287;29 rue de la Boétie;Arrière;5;5;
stop_point;463300;Saint-Augustin;C01379;9;access_point;50148289;83 boulevard Haussmann;Avant;1;5;
stop_point;21911;Saint-Augustin;C01379;9;access_point;50148289;83 boulevard Haussmann;Arrière;5;5;
stop_point;463037;Richelieu - Drouot;C01378;8;access_point;50148291;Boulevard des Italiens;Avant;1;5;
stop_point;463036;Richelieu - Drouot;C01379;9;access_point;50148295;2 boulevard des Italiens;Avant;1;5;Escalator
stop_point;463325;Voltaire;C01379;9;access_point;50148317;5 place Léon Blum;Arrière;5;5;
stop_point;463143;Charonne;C01379;9;access_point;50148320;188 boulevard Voltaire;Avant;1;5;
stop_point;463143;Charonne;C01379;9;access_point;50148323;164 boulevard Voltaire;Arrière;5;5;
stop_point;21943;Croix de Chavaux;C01379;9;access_point;50148340;Rue de Paris;Avant;1;5;
stop_point;463237;Maubert - Mutualité;C01380;10;access_point;50148357;62 boulevard Saint-Germain;Arrière;5;5;
stop_point;21987;Avenue Émile Zola;C01380;10;access_point;50148370;Rue Fondary;Avant;1;5;
stop_point;21985;Chardon Lagache;C01380;10;access_point;50148388;11 rue Chardon Lagache;Avant;1;5;
stop_point;463061;Hôtel de Ville;C01381;11;access_point;50148393;31 rue de Rivoli;Avant;1;5;
stop_point;463061;Hôtel de Ville;C01381;11;access_point;50148394;9 place de l'Hôtel de Ville;Avant;1;5;
stop_point;21994;Arts et Métiers;C01373;3;access_point;50148402;42 rue Réaumur;Arrière;4;5;
stop_point;462960;République;C01381;11;access_point;50148405;14 place de la République;Arrière;4;5;
stop_point;21937;République;C01381;11;access_point;50148406;1 rue René Boulanger;Avant;1;5;
stop_point;463187;Goncourt;C01381;11;access_point;50148409;137 avenue Parmentier;Avant;1;5;
stop_point;21996;Goncourt;C01381;11;access_point;50148409;137 avenue Parmentier;Arrière;5;5;
stop_point;22128;Belleville;C01372;2;access_point;50148417;4 boulevard de la Villette;Arrière;5;5;
stop_point;462949;Convention;C01382;12;access_point;50148431;316 rue de Vaugirard;Avant;2;5;
stop_point;462948;Pasteur;C01376;6;access_point;50148437;162 rue de Vaugirard;Avant;1;5;
stop_point;462966;Sèvres - Babylone;C01382;12;access_point;50148443;Rue Velpeau;Arrière;5;5;
stop_point;22060;Assemblée Nationale;C01382;12;access_point;50148449;86 rue de Lille;Arrière;5;5;
stop_point;22055;Lamarck - Caulaincourt;C01382;12;access_point;50148462;Lamarck (53/53 bis rue);Arrière;5;5;
stop_point;22236;Malakoff - Rue Etienne Dolet;C01383;13;access_point;50148470;87 rue Guy Môquet;Avant;1;5;
stop_point;463214;Malakoff - Rue Etienne Dolet;C01383;13;access_point;50148470;87 rue Guy Môquet;Arrière;5;5;
stop_point;22221;Porte de Vanves;C01383;13;access_point;50148475;2 boulevard Brune;Avant;1;5;
stop_point;22230;Gaîté;C01383;13;access_point;50148483;Rue de la Gaîté;Avant;1;5;
stop_point;463184;Gaîté;C01383;13;access_point;50148484;Hôpital Léopold Bellan;Arrière;5;5;
stop_point;22230;Gaîté;C01383;13;access_point;50148486;Avenue du Maine;Avant;1;5;
stop_point;462969;Gare Saint-Lazare;C01382;12;access_point;50148489;Galeries marchandes - Gare Saint-Lazare;Arrière;5;5;
stop_point;462970;Gare Saint-Lazare;C01383;13;access_point;50148489;Galeries marchandes - Gare Saint-Lazare;Avant;1;5;
stop_point;21963;Gare Saint-Lazare;C01373;3;access_point;50148491;2 rue d'Amsterdam;Avant;1;5;
stop_point;462969;Gare Saint-Lazare;C01382;12;access_point;50148492;11-13 place du Havre;Arrière;5;5;
stop_point;462951;Porte de Saint-Ouen;C01383;13;access_point;50148501;153 avenue de Saint-Ouen;Arrière;5;5;
stop_point;22241;Saint-Denis - Porte de Paris;C01383;13;access_point;50148509;Stade de France;Avant;1;5;
stop_point;22241;Saint-Denis - Porte de Paris;C01383;13;access_point;50148511;Musée d'Art et d'Histoire;Arrière;5;5;Ascenseur
stop_point;463193;La Défense;C01371;1;access_point;50148546;Défense (rond-point de la Défense);Arrière;6;6;
stop_point;22199;République;C01378;8;access_point;50148716;2 place de la République;Arrière;5;5;
stop_point;22401;Villejuif Paul Vaillant-Couturier;C01377;7;access_point;50148864;Boulevard Maxime Gorky;Arrière;4;5;
stop_point;21957;Bercy;C01384;14;access_point;50148884;Rue de Bercy;Arrière;7;8;Escalator
stop_point;463112;Bibliothèque François Mitterrand;C01384;14;access_point;50148909;Bibliothèque François Mitterrand;Avant;1;8;Ascenseur
stop_point;463319;Télégraphe;C01381;11;access_point;50149586;rue du Docteur Potain;Arrière;5;5;
stop_point;490848;Maison Blanche;C01384;14;access_point;50149929;r. du Tage;Milieu;5;8;Escalator
stop_point;490789;Montreuil - Hôpital;C01381;11;access_point;50210355;r. des Saules Clouet;Avant;2;5;Ascenseur
stop_point;490766;Montreuil - Hôpital;C01381;11;access_point;50210359;bd de la Boissière;Avant;1;5;Escalier
stop_point;473919;Nation;C01742;A;stop_point;21919;Nation;Avant;4;10;
stop_point;474065;Gare de Lyon;C01742;A;stop_point;21958;Gare de Lyon;Arrière;8;10;
stop_point;473924;Auber;C01742;A;stop_point;22381;Opéra;Arrière;8;10;
stop_point;473923;Charles de Gaulle - Etoile;C01742;A;stop_point;463043;Charles de Gaulle-Etoile;Avant;4;10;
stop_point;473990;Châtelet les Halles;C01374;4;stop_point;463208;Les Halles;Milieu;4;6;
stop_point;473965;Chatou - Croissy;C01742;A;access_point;50148533;Place Maurice Berteaux;Avant;1;10;
stop_point;473925;Auber;C01742;A;access_point;50148557;Grands Magasins;Avant;4;10;
stop_point;474041;Noisy-le-Grand - Mont d'Est;C01742;A;access_point;50148596;4 Avenue du Pavé Neuf;Avant;1;10;
stop_point;473926;Laplace;C01743;B;access_point;50148615;21 avenue Laplace;Avant;1;8;
stop_point;474056;Massy - Palaiseau;C01743;B;access_point;50148651;Avenue Carnot;Milieu;4;8;
stop_point;474060;Massy - Palaiseau;C01743;B;access_point;50148651;Avenue Carnot;Milieu;4;8;
stop_point;473980;Antony;C01743;B;access_point;50148684;Rue Velpeau;Milieu;4;8;
stop_point;479183;Noisy-le-Grand - Mont d'Est;C01742;A;access_point;50148744;Esplanade des Arcades;Avant;4;10;
stop_point;473972;Bourg-la-Reine;C01743;B;access_point;50148760;Place de la Gare;Milieu;4;8;
stop_point;473970;Bourg-la-Reine;C01743;B;access_point;50148760;Place de la Gare;Milieu;4;8;
stop_point;473906;Les Baconnets;C01743;B;access_point;50148796;Rue de Massy;Milieu;4;8;
stop_point;474031;Palaiseau - Villebon;C01743;B;access_point;50148810;Rue Antoine Arnault;Arrière;8;8;
stop_point;473936;La Défense;C01742;A;access_point;50148846;Avenue Albert Gleizes;Avant;1;10;
stop_point;22073;Nation;C01376;6;stop_point;21919;Nation;Milieu;3;5;
stop_point;462972;Gare Saint-Lazare;C01384;14;stop_point;21963;Saint-Lazare;Avant;3;8;
stop_point;463064;Madeleine;C01384;14;stop_point;21965;Madeleine;Avant;1;8;
stop_point;22073;Nation;C01376;6;stop_point;22080;Nation;Milieu;3;5;
stop_point;463060;Châtelet;C01377;7;stop_point;22087;Châtelet;Arrière;5;5;
stop_point;21902;République;C01373;3;stop_point;22199;République;Arrière;5;5;
stop_point;463159;Châtelet;C01384;14;stop_point;22364;Châtelet;Avant;3;8;
stop_point;22092;Châtelet;C01374;4;access_point;50147798;7 avenue Victoria;Avant;1;6;
stop_point;463313;Strasbourg - Saint-Denis;C01374;4;access_point;50147822;9 rue Saint-Denis;Avant;1;6;
stop_point;22156;Gare Montparnasse;C01376;6;access_point;50147832;Maine Montparnasse;Avant;1;5;
stop_point;462996;Gare Montparnasse;C01374;4;access_point;50147834;2 place Bienvenue;Avant;1;6;
stop_point;22140;Porte d'Orléans;C01374;4;access_point;50147844;Avenue Ernest Reyer;Avant;1;6;
stop_point;462972;Gare Saint-Lazare;C01384;14;access_point;50147869;Cour de Rome;Avant;2;8;
stop_point;463005;Bir-Hakeim;C01376;6;access_point;50148026;Tour Eiffel;Avant;1;5;
stop_point;22160;Saint-Jacques;C01376;6;access_point;50148034;Terre-plein face au 46 boulevard Saint-Jacques;Avant;1;5;
stop_point;22195;Opéra;C01378;8;access_point;50148102;Théâtre National de l'Opéra;Arrière;4;5;
stop_point;463246;Opéra;C01373;3;access_point;50148104;6 rue Scribe;Avant;1;5;
stop_point;463115;Bonne Nouvelle;C01378;8;access_point;50148180;11 Boulevard de Bonne Nouvelle;Avant;1;5;
stop_point;463318;Trocadéro;C01379;9;access_point;50148271;Place du Trocédéro;Arrière;5;5;
stop_point;22164;Trocadéro;C01376;6;access_point;50148272;Place du Trocadéro;Arrière;5;5;
stop_point;463298;Rue des Boulets;C01379;9;access_point;50148324;209 boulevard Voltaire;Avant;1;5;
stop_point;21936;Maraîchers;C01379;9;access_point;50148332;67 bis rue des Pyrénées;Avant;1;5;
stop_point;21941;Mairie de Montreuil;C01379;9;access_point;50148346;Place Jean Jaurès;Avant;2;5;
stop_point;21984;Cardinal Lemoine;C01380;10;access_point;50148354;28 rue Monge;Avant;1;5;
stop_point;463061;Hôtel de Ville;C01381;11;access_point;50148392;Rue du Renard;Avant;1;5;
stop_point;21990;Hôtel de Ville;C01381;11;access_point;50148393;31 rue de Rivoli;Arrière;5;5;
stop_point;22128;Belleville;C01372;2;access_point;50148413;1 boulevard de la Villette;Arrière;5;5;
stop_point;462978;Brochant;C01383;13;access_point;50148513;47 rue Brochant;Avant;1;5;
stop_point;462953;Gabriel Péri;C01383;13;access_point;50148525;19 rue des Bas;Milieu;3;5;
stop_point;21949;Porte des Lilas;C01381;11;access_point;50148657;Rue de Belleville;Arrière;4;5;
stop_point;462961;République;C01375;5;access_point;50148716;2 place de la République;Arrière;5;5;
stop_point;22199;République;C01378;8;access_point;50148717;Av de la République;Arrière;5;5;
stop_point;463092;Porte d'Orléans;C01374;4;access_point;50148745;121 avenue du Général Leclerc;Avant;1;6;Ascenseur
stop_point;490793;Rosny Bois Perrier;C01381;11;access_point;50149898;Entrée / Sortie;Arrière;4;5;Escalator
stop_point;490841;Maison Blanche;C01384;14;access_point;50149928;av. d'Italie;Milieu;5;8;Escalator
stop_point;490848;Maison Blanche;C01384;14;access_point;50149932;r. Bourgon;Arrière;6;8;Escalier
stop_point;490839;Hôpital Bicêtre;C01384;14;access_point;50149934;r. Séverine;Arrière;6;8;Ascenseur
stop_point;490850;L'Haÿ-les-Roses;C01384;14;access_point;50149935;r. de Bicêtre;Milieu;4;8;Escalator
stop_point;490837;L'Haÿ-les-Roses;C01384;14;access_point;50149936;ZAC Lallier;Arrière;7;8;Ascenseur
stop_point;490908;Aéroport dOrly (Terminaux 1-2-3);C01384;14;access_point;50149981;Orly 1-2-3;Avant;1;8;Escalier
stop_point;490787;Serge Gainsbourg;C01381;11;access_point;50210353;r. de la Liberté;Arrière;5;5;Ascenseur
stop_point;462960;République;C01381;11;stop_point;21903;République;Arrière;4;5;
stop_point;22164;Trocadéro;C01376;6;stop_point;21917;Trocadéro;Avant;1;5;
stop_point;463189;Havre - Caumartin;C01373;3;stop_point;21926;Havre-Caumartin;Avant;1;5;
stop_point;21911;Saint-Augustin;C01379;9;stop_point;21964;Saint-Lazare;Avant;1;5;
stop_point;462972;Gare Saint-Lazare;C01384;14;stop_point;21964;Saint-Lazare;Avant;3;8;
stop_point;463078;Jussieu;C01377;7;stop_point;21968;Jussieu;Milieu;3;5;
stop_point;462996;Gare Montparnasse;C01374;4;stop_point;22038;Montparnasse-Bienvenue;Avant;1;6;
stop_point;22010;Bastille;C01375;5;stop_point;22089;Bastille;Arrière;5;5;
stop_point;22040;Pigalle;C01382;12;stop_point;22114;Pigalle;Arrière;5;5;
stop_point;463021;Gare de l'Est;C01375;5;stop_point;22148;Gare de l'Est (Verdun);Avant;1;5;
stop_point;22039;Pasteur;C01382;12;stop_point;22166;Pasteur;Arrière;5;5;
stop_point;480531;Porte de Clichy;C01384;14;stop_point;22219;Porte de Clichy;Avant;3;8;
stop_point;22013;Gare de l'Est;C01375;5;stop_point;22387;Gare de l'Est (Verdun);Milieu;3;5;
stop_point;21926;Havre - Caumartin;C01379;9;stop_point;41127;Haussmann Saint-Lazare;Arrière;5;5;
stop_point;463199;Invalides;C01378;8;stop_point;41208;Invalides;Avant;1;5;
stop_point;463067;Nation;C01372;2;stop_point;462943;Nation;Milieu;3;5;
stop_point;22143;Gare Montparnasse;C01374;4;stop_point;462954;Montparnasse-Bienvenue;Arrière;6;6;
stop_point;22157;Gare Montparnasse;C01383;13;stop_point;462955;Montparnasse-Bienvenue;Arrière;5;5;
stop_point;22199;République;C01378;8;stop_point;462961;République;Milieu;3;5;
stop_point;462970;Gare Saint-Lazare;C01383;13;stop_point;462971;Saint-Lazare;Avant;1;5;
stop_point;463018;Bastille;C01375;5;stop_point;463019;Bastille;Milieu;3;5;
stop_point;21967;Gare d'Austerlitz;C01380;10;stop_point;463023;Gare d'Austerlitz;Arrière;5;5;
stop_point;21966;Châtelet;C01381;11;stop_point;463060;Châtelet;Avant;1;5;
stop_point;463081;Madeleine;C01382;12;stop_point;463063;Madeleine;Arrière;5;5;
stop_point;463159;Châtelet;C01384;14;stop_point;463079;Châtelet;Arrière;6;8;Escalator
stop_point;21990;Hôtel de Ville;C01381;11;stop_point;463080;Hôtel de Ville;Avant;1;5;
stop_point;463079;Châtelet;C01381;11;stop_point;463159;Châtelet;Arrière;4;5;
stop_point;463188;Havre - Caumartin;C01379;9;stop_point;463189;Havre-Caumartin;Avant;1;5;
stop_point;463201;La Motte-Picquet - Grenelle;C01378;8;stop_point;463194;La Motte-Picquet-Grenelle;Avant;1;5;
stop_point;22193;Invalides;C01378;8;stop_point;463198;Invalides;Arrière;5;5;
stop_point;22030;Opéra;C01373;3;stop_point;463245;Opéra;Avant;1;5;
stop_point;463244;Opéra;C01378;8;stop_point;463246;Opéra;Arrière;5;5;
stop_point;21963;Gare Saint-Lazare;C01373;3;stop_point;463300;Saint-Augustin;Avant;1;5;
stop_point;463160;Châtelet;C01371;1;stop_point;473989;Châtelet - Les Halles;Arrière;6;6;
stop_point;463159;Châtelet;C01384;14;stop_point;473993;Châtelet - Les Halles;Avant;3;8;
stop_point;22097;Bastille;C01378;8;access_point;50147742;Boulevard Richard Lenoir;Arrière;5;5;
stop_point;463079;Châtelet;C01381;11;access_point;50147790;Rue de la Lingerie;Arrière;5;5;
stop_point;463160;Châtelet;C01371;1;access_point;50147791;63 - 65 rue de Rivoli;Avant;1;6;
stop_point;21959;Châtelet;C01384;14;access_point;50147792;5 rue Saint-Denis;Avant;3;8;Escalator
stop_point;22364;Châtelet;C01377;7;access_point;50147792;5 rue Saint-Denis;Avant;1;5;
stop_point;463159;Châtelet;C01384;14;access_point;50147793;8 place Sainte-Opportune;Arrière;6;8;Escalator
stop_point;463159;Châtelet;C01384;14;access_point;50147797;Place du Châtelet;Arrière;7;8;
stop_point;22148;Gare de l'Est;C01374;4;access_point;50147803;93 boulevard de Strasbourg;Avant;1;6;
stop_point;22146;Les Halles;C01374;4;access_point;50147805;Place des Verrières Forum des Halles);Milieu;4;6;Escalator
stop_point;22142;Réaumur - Sébastopol;C01374;4;access_point;50147819;81 rue Réaumur;Arrière;6;6;
stop_point;21920;Strasbourg - Saint-Denis;C01379;9;access_point;50147823;18 rue Saint-Denis;Avant;1;5;
stop_point;462954;Gare Montparnasse;C01383;13;access_point;50147832;Maine Montparnasse;Avant;2;5;
stop_point;463092;Porte d'Orléans;C01374;4;access_point;50147842;Rue de la Légion Etrangère;Arrière;6;6;
stop_point;22031;Malesherbes;C01373;3;access_point;50147861;Place du Général Catroux;Arrière;5;5;
stop_point;22140;Porte d'Orléans;C01374;4;access_point;50147872;134-136 boulevard Brune;Avant;1;6;
stop_point;463276;Porte de Bagnolet;C01373;3;access_point;50147899;Rue Belgrand;Avant;1;5;
stop_point;463276;Porte de Bagnolet;C01373;3;access_point;50147901;Boulevard Davout;Arrière;5;5;
stop_point;22033;Bourse;C01373;3;access_point;50147918;Rue Notre-Dame des Victoires;Arrière;5;5;
stop_point;463095;Jaurès;C01375;5;access_point;50147924;Face au 1 avenue Jean-Jaurès;Avant;1;5;
stop_point;22078;Neuilly Porte Maillot;C01371;1;access_point;50147958;87 avenue de la Grande Armée;Arrière;6;6;
stop_point;22096;Concorde;C01378;8;access_point;50147970;Place de la Concorde;Avant;1;5;
stop_point;463249;Palais Royal - Musée du Louvre;C01377;7;access_point;50147989;Terre-plein face au 93 rue de Rivoli;Avant;2;5;
stop_point;22103;Saint-Mandé;C01371;1;access_point;50148007;127 avenue Galliéni;Arrière;6;6;
stop_point;463026;Place d'Italie;C01377;7;access_point;50148018;Place d' Italie;Arrière;5;5;
stop_point;21969;La Motte-Picquet - Grenelle;C01380;10;access_point;50148030;Face au 130-113 boulevard de Grenelle;Avant;1;5;
stop_point;22181;Daumesnil;C01376;6;access_point;50148048;Place Félix Eboué;Arrière;4;5;Escalator
stop_point;463127;Bel-Air;C01376;6;access_point;50148049;32 boulevard de Picpus;Avant;1;5;
stop_point;463067;Nation;C01372;2;access_point;50148053;Place de la Nation;Arrière;5;5;
stop_point;24686;Botzaris;C01387;7B;access_point;50148058;80 rue Botzaris;Avant;1;3;Escalator
stop_point;463179;Fort d'Aubervilliers;C01377;7;access_point;50148068;Av Jean Jaurès;Avant;1;5;Escalator
stop_point;24681;Louis Blanc;C01387;7B;access_point;50148089;234 rue du Faubourg Saint-Martin;Arrière;3;3;
stop_point;22382;Le Peletier;C01377;7;access_point;50148094;Rue de la Victoire;Arrière;5;5;
stop_point;463245;Opéra;C01377;7;access_point;50148103;Place de l' Opéra;Avant;1;5;
stop_point;22391;Censier - Daubenton;C01377;7;access_point;50148118;100 rue Monge;Milieu;3;5;
stop_point;463220;Mairie d'Ivry;C01377;7;access_point;50148143;213 avenue Maurice Thorez;Arrière;5;5;
stop_point;22398;Le Kremlin-Bicêtre;C01377;7;access_point;50148144;81 avenue de Fontainebleau;Arrière;4;5;
stop_point;463324;Villejuif Paul Vaillant-Couturier;C01377;7;access_point;50148149;Boulevard Maxime Gorky;Arrière;4;5;
stop_point;463269;Villejuif - Louis Aragon;C01377;7;access_point;50148150;175 boulevard Maxime Gorky;Arrière;4;5;
stop_point;463051;Balard;C01378;8;access_point;50148155;Rue Balard;Arrière;5;5;
stop_point;463198;Invalides;C01383;13;access_point;50148173;Rue Robert Esnault Pelterie;Avant;1;5;
stop_point;22194;Madeleine;C01378;8;access_point;50148177;23 boulevard de la Madeleine;Arrière;4;5;
stop_point;463019;Bastille;C01371;1;access_point;50148190;37 boulevard Bourdon;Arrière;6;6;
stop_point;22097;Bastille;C01378;8;access_point;50148193;1 Boulevard Beaumarchais;Arrière;5;5;
stop_point;22203;Ledru-Rollin;C01378;8;access_point;50148197;100 rue du Faubourg Saint-Antoine;Arrière;5;5;
stop_point;22209;Liberté;C01378;8;access_point;50148216;150 rue de Paris;Avant;1;5;
stop_point;22210;Charenton - Écoles;C01378;8;access_point;50148220;66 rue de Paris;Avant;1;5;
stop_point;22211;Créteil - L'Échat;C01378;8;access_point;50148229;13 Rue Gustave Eiffel;Arrière;5;5;
